user_tenure_days,avg_basket_value,purchase_frequency,category_affinity_score,loyalty_tier,review_sentiment_polarity,is_high_propensity
297.67,138.707,5.062,0.752,2,0.644,0
263.618,124.283,8.165,0.87,2,0.027,0
395.993,68.908,1.439,0.365,2,0.308,1
106.043,104.019,4.255,0.455,4,0.084,1
173.558,85.11,2.683,0.696,2,0.31,0
171.864,128.05,5.708,0.505,3,0.235,1
414.037,119.394,1.266,0.99,5,0.651,0
505.274,35.998,5.193,0.753,3,0.334,1
287.466,105.554,3.24,0.634,5,0.848,1
279.741,77.803,3.032,0.547,5,0.328,1
308.406,87.899,1.607,0.554,2,0.075,0
439.425,59.514,3.57,0.656,2,0.327,0
188.718,146.185,6.669,0.672,4,0.543,0
328.604,121.402,4.45,0.559,1,0.906,0
417.024,59.108,5.755,0.595,3,0.207,1
360.131,38.289,7.829,0.919,4,0.898,0
322.75,71.501,5.028,0.927,4,0.343,0
420.126,100.208,3.382,0.7,3,0.266,0
10.0,93.407,5.435,0.382,3,0.633,0
381.345,128.86,3.411,0.758,5,0.827,1
221.511,112.647,3.491,0.961,1,0.567,0
80.324,118.935,1.46,0.924,2,-0.024,0
361.344,96.44,6.353,0.797,1,0.5,0
464.839,36.375,3.728,0.934,1,1.0,0
283.506,78.151,4.864,0.661,2,-0.283,1
414.345,122.103,2.428,0.776,1,0.512,0
493.473,83.197,5.372,0.514,4,0.315,1
457.79,102.608,2.976,0.708,4,0.119,1
496.796,73.844,4.217,0.916,2,0.71,0
389.055,48.957,6.256,0.532,2,-0.121,1
309.052,80.683,6.082,0.478,3,0.295,1
107.764,95.817,4.456,0.669,3,0.7,0
270.473,62.051,0.964,0.605,1,0.666,0
198.81,76.75,10.486,0.78,1,0.579,0
560.513,52.119,7.992,0.559,2,0.452,1
278.894,124.174,5.945,0.99,1,0.363,0
314.785,74.694,2.994,0.392,5,0.259,1
366.178,135.846,4.273,0.901,4,0.109,1
305.232,138.506,3.413,0.497,1,0.644,0
503.406,82.163,7.028,0.291,1,0.463,1
225.282,49.704,5.025,0.698,3,0.653,0
323.353,15.0,2.932,0.599,5,0.166,1
210.904,33.479,3.558,0.428,1,0.159,1
141.597,36.916,6.742,0.314,4,0.549,1
226.588,133.246,7.7,0.648,1,-0.283,1
295.556,89.054,7.557,0.845,2,-0.359,1
248.484,98.636,6.014,0.767,5,0.704,1
216.909,15.0,3.995,0.661,1,0.188,0
131.242,43.071,0.5,0.746,5,0.458,0
290.027,116.048,5.094,0.645,1,0.514,0
119.434,95.037,4.496,0.364,4,0.711,1
391.207,79.848,4.78,0.366,4,0.268,1
309.893,104.769,4.608,0.609,5,0.284,1
125.094,142.253,1.847,0.618,3,0.215,1
262.895,77.264,5.615,0.82,3,0.586,1
209.741,87.428,5.764,0.801,2,0.6,0
338.301,91.741,5.865,0.771,3,0.783,0
460.854,168.724,6.393,0.594,5,0.026,1
74.979,15.0,5.708,0.374,3,1.0,0
313.803,108.913,3.68,0.732,2,0.306,1
280.784,80.982,4.358,0.755,1,0.385,0
380.561,104.837,4.682,0.172,3,0.449,1
325.584,61.992,4.715,0.483,5,0.127,1
209.764,83.286,6.496,0.512,5,0.277,1
261.714,109.899,5.787,0.674,2,0.838,0
204.477,193.952,8.655,0.489,2,0.843,0
429.121,113.281,8.913,0.642,4,0.462,1
302.557,55.318,4.659,0.608,4,0.713,1
528.143,70.168,0.5,0.618,4,0.523,0
292.721,69.131,6.974,0.507,1,0.383,0
214.991,22.152,3.419,0.522,5,0.174,1
118.354,73.447,2.897,0.434,4,0.142,1
83.623,110.649,3.703,0.726,5,0.173,0
109.904,40.402,3.607,0.764,2,0.884,0
332.055,121.697,5.725,0.496,1,0.662,0
361.047,102.072,1.381,0.954,2,0.832,0
110.257,59.302,2.345,0.587,5,0.52,0
407.405,80.046,5.186,0.956,4,0.136,1
242.033,140.941,5.746,0.522,2,0.581,0
317.615,110.674,5.783,0.245,3,0.781,1
493.466,85.307,2.926,0.73,1,0.592,0
407.621,76.681,2.543,0.7,5,0.005,1
267.776,87.681,3.487,0.657,4,-0.042,0
193.057,67.088,4.98,0.522,2,0.591,0
41.782,15.0,7.471,0.643,1,0.306,1
213.702,156.476,0.5,0.548,4,0.494,0
274.664,90.436,4.059,0.59,2,0.183,1
181.538,98.935,1.835,0.818,5,0.438,1
284.249,82.973,1.196,0.687,3,0.07,1
309.222,59.271,6.434,0.772,3,0.474,0
273.017,78.493,5.589,0.604,5,0.619,1
222.0,29.021,5.399,0.582,1,0.635,1
320.239,164.698,6.342,0.419,5,0.008,1
353.033,41.792,3.541,0.576,2,0.541,0
169.152,48.881,3.635,0.05,1,0.224,1
469.312,69.591,8.871,0.532,3,0.858,1
288.169,130.083,4.007,0.634,2,0.687,0
302.262,85.508,5.97,0.763,4,0.408,0
384.986,41.735,4.513,0.596,4,1.0,0
327.986,128.902,0.803,0.72,4,0.182,0
414.376,110.585,0.5,0.214,3,0.383,0
334.455,103.845,3.342,0.639,5,0.562,1
226.508,110.051,6.612,0.314,1,1.0,0
343.38,168.803,6.077,0.408,3,0.839,0
162.753,161.478,6.328,0.613,2,0.641,0
313.027,60.965,2.526,0.905,2,0.137,0
296.012,141.836,7.732,0.724,4,0.136,1
275.026,98.411,2.57,0.654,1,0.609,0
284.575,102.468,4.926,0.646,4,0.024,1
74.178,25.771,4.479,0.507,2,0.496,0
234.153,79.036,4.152,0.541,2,0.641,0
311.141,56.551,7.177,0.735,5,-0.043,1
319.183,113.982,3.09,0.373,5,0.594,1
176.679,122.488,1.801,0.769,5,0.669,0
451.885,15.0,4.54,0.572,4,0.291,1
196.059,84.229,3.7,0.815,1,0.353,0
416.335,124.265,11.255,0.842,5,-0.136,1
351.263,78.466,5.853,0.315,3,0.367,1
222.453,110.517,3.681,0.534,5,-0.058,1
513.037,97.291,2.388,0.479,4,0.193,1
156.764,96.958,0.739,0.287,1,0.279,0
410.299,75.504,2.45,0.443,5,0.053,1
420.07,42.42,4.73,0.99,1,0.026,0
219.526,45.746,7.355,0.772,3,0.041,1
467.096,109.827,6.743,0.99,2,0.766,0
269.994,85.681,4.958,0.816,1,0.379,0
334.643,80.152,3.854,0.502,5,0.78,1
331.239,70.164,5.038,0.574,4,0.279,1
283.883,74.318,3.463,0.768,4,0.285,0
397.297,121.642,7.937,0.738,4,0.273,1
395.219,73.266,4.122,0.535,4,-0.495,1
90.176,38.063,4.327,0.348,1,0.552,0
456.521,111.028,0.5,0.99,4,0.368,0
100.501,77.829,4.109,0.622,2,0.415,0
423.906,86.099,6.173,0.585,3,-0.227,1
435.205,141.265,2.365,0.673,1,0.391,0
169.084,84.28,2.999,0.601,1,0.268,0
250.702,95.121,6.085,0.675,4,0.438,1
167.315,43.738,1.547,0.907,4,0.377,0
274.209,77.312,6.616,0.625,1,0.254,0
263.036,106.333,3.436,0.417,4,0.569,1
393.559,30.562,3.723,0.618,4,0.707,1
457.237,92.03,2.252,0.557,4,0.278,1
467.482,88.528,5.256,0.935,4,-0.035,1
232.54,86.445,9.42,0.884,4,-0.015,1
274.893,121.301,6.063,0.672,5,0.527,0
97.987,96.705,2.771,0.394,5,0.789,0
203.296,136.733,6.771,0.405,5,-0.144,1
415.782,50.224,3.867,0.653,1,0.095,0
493.87,89.757,7.249,0.717,3,0.3,1
151.878,87.956,6.113,0.575,1,-0.212,1
228.904,47.576,0.5,0.554,5,0.371,1
296.831,118.47,2.492,0.531,1,0.509,0
333.619,166.364,6.389,0.645,3,0.544,0
202.848,84.405,4.803,0.173,4,0.28,1
350.887,102.676,2.452,0.43,2,0.293,0
243.139,87.958,3.233,0.525,5,0.094,1
298.266,60.025,0.688,0.892,5,-0.131,1
365.554,21.273,4.323,0.487,3,0.344,1
300.771,60.298,8.921,0.686,4,0.523,1
247.634,36.281,6.11,0.695,4,0.405,1
286.847,144.644,8.881,0.91,2,0.733,0
289.396,80.971,6.265,0.903,4,0.504,0
255.599,72.893,6.555,0.638,3,0.598,0
268.944,116.12,8.448,0.555,4,0.45,1
491.838,45.739,5.255,0.517,3,0.958,0
367.31,58.16,4.126,0.602,5,0.253,1
264.542,87.383,6.565,0.563,5,0.604,1
383.635,121.007,7.408,0.761,5,0.474,1
259.942,102.559,3.54,0.734,1,0.621,0
440.775,93.691,3.057,0.768,5,0.5,1
344.357,87.734,4.778,0.902,3,0.387,0
287.124,99.008,6.163,0.99,2,0.513,0
353.726,92.058,6.096,0.675,4,0.551,1
111.495,48.951,1.652,0.87,5,0.59,1
164.788,86.613,8.323,0.58,1,0.839,0
156.729,47.421,3.218,0.887,1,0.458,0
317.153,87.838,3.97,0.862,3,0.071,0
507.902,68.177,2.695,0.852,2,0.449,0
567.756,173.878,9.897,0.669,5,0.267,1
376.566,83.604,4.984,0.516,5,0.258,1
360.101,35.852,2.798,0.371,1,0.304,1
83.873,80.304,6.228,0.642,3,0.129,1
234.879,103.178,6.038,0.957,1,-0.32,0
205.466,143.568,4.125,0.588,1,0.843,0
225.498,64.369,6.181,0.807,2,0.253,1
279.823,29.615,2.849,0.819,3,-0.114,1
243.349,113.589,3.514,0.593,2,0.454,0
62.484,36.679,0.5,0.913,3,0.585,0
389.749,69.735,1.852,0.068,5,0.347,1
171.271,75.983,8.115,0.405,4,0.013,1
328.71,82.563,7.783,0.467,4,-0.025,1
548.89,109.121,4.632,0.486,3,1.0,0
189.674,61.073,7.826,0.717,4,-0.023,1
10.0,75.419,4.18,0.708,1,-0.089,1
265.679,84.501,4.013,0.729,5,0.307,1
432.115,90.236,4.613,0.769,5,0.647,0
535.002,88.424,4.25,0.46,4,0.898,1
152.454,100.26,4.07,0.406,3,0.336,0
359.604,114.534,6.787,0.729,1,0.332,0
244.163,98.742,4.8,0.524,3,0.015,1
287.286,100.875,5.925,0.336,4,0.726,1
617.321,29.622,6.563,0.844,5,0.379,1
119.644,86.758,5.276,0.929,5,0.389,0
330.449,101.783,2.559,0.961,3,0.53,0
356.123,110.513,1.794,0.687,2,0.491,0
430.294,60.768,4.798,0.775,3,0.358,0
311.758,61.934,4.157,0.924,2,0.796,0
336.966,64.906,4.675,0.522,3,-0.081,1
253.002,103.774,4.468,0.872,2,0.463,0
332.295,121.186,9.667,0.705,2,0.522,1
258.817,70.739,1.84,0.833,2,0.276,0
374.589,116.779,0.52,0.687,2,0.585,0
255.647,89.322,5.165,0.909,1,0.599,0
345.252,80.65,3.747,0.695,2,0.733,0
296.488,77.602,5.132,0.353,2,0.367,1
435.126,111.131,5.668,0.94,5,0.335,1
293.833,96.395,7.068,0.46,1,0.562,0
87.236,164.654,1.486,0.901,2,0.341,0
451.431,55.172,3.387,0.632,4,-0.056,1
191.312,103.134,5.358,0.885,1,0.659,0
221.548,66.478,6.041,0.877,5,-0.15,1
228.521,54.575,8.887,0.736,3,0.521,1
464.933,84.62,6.411,0.752,5,1.0,0
43.719,89.807,4.386,0.735,5,0.56,1
676.53,187.136,2.719,0.247,1,0.192,1
426.727,78.555,3.371,0.674,1,0.265,0
326.789,45.444,3.315,0.427,4,0.511,1
293.413,94.555,5.81,0.684,4,0.394,0
334.266,15.0,5.014,0.421,1,0.627,0
362.535,81.782,1.853,0.413,1,0.835,0
377.426,85.561,3.628,0.971,1,0.794,0
366.673,112.811,6.255,0.864,3,0.053,1
310.75,119.077,5.203,0.649,5,0.405,1
276.319,67.375,5.637,0.687,4,0.548,0
281.847,79.729,5.266,0.6,4,0.855,0
276.611,58.186,7.753,0.764,2,0.508,0
436.052,45.518,4.972,0.515,3,0.195,1
371.227,95.846,3.728,0.849,1,0.531,0
10.0,40.425,2.668,0.599,1,0.946,0
378.708,70.488,4.999,0.566,3,0.324,1
323.368,50.169,0.5,0.654,4,0.19,1
297.755,104.239,4.131,0.532,1,0.39,0
253.378,148.05,4.088,0.716,2,0.205,0
434.894,39.444,1.771,0.543,4,0.648,1
413.703,20.144,2.643,0.744,5,0.207,1
207.255,80.629,6.119,0.893,3,0.788,0
348.846,85.549,4.961,0.506,4,0.549,1
183.401,92.653,4.704,0.624,5,0.609,1
134.446,69.379,5.113,0.742,2,0.607,0
224.794,77.978,4.685,0.563,3,0.656,1
403.487,97.863,6.986,0.743,1,0.307,1
414.375,121.415,4.747,0.761,1,0.107,0
361.57,16.573,1.584,0.867,5,0.257,1
387.011,72.087,7.76,0.529,4,0.678,1
361.941,92.483,5.241,0.461,2,-0.13,1
223.022,52.871,3.321,0.588,5,-0.2,1
351.831,145.591,1.993,0.456,2,0.467,0
396.049,62.761,5.292,0.763,2,0.653,0
390.515,83.555,4.266,0.418,2,0.694,0
442.67,104.461,7.648,0.99,3,0.115,1
384.996,64.305,3.808,0.909,5,0.046,1
342.174,20.37,2.825,0.653,3,0.194,1
428.418,69.997,6.292,0.823,4,0.282,1
296.817,121.03,6.351,0.323,4,0.299,1
194.175,73.209,4.837,0.99,1,0.436,0
280.432,55.375,5.853,0.532,1,0.822,0
210.612,117.399,4.425,0.626,1,0.382,0
218.979,73.423,4.968,0.279,4,0.681,1
282.658,67.144,6.83,0.747,2,0.596,0
204.91,90.231,5.751,0.429,2,0.187,1
263.045,111.976,4.161,0.67,5,0.593,1
72.766,168.36,7.205,0.541,4,0.572,1
325.595,113.953,0.5,0.434,1,0.4,0
300.145,125.594,8.604,0.489,4,0.452,1
201.949,67.291,1.088,0.695,2,0.383,0
379.109,49.095,3.246,0.394,2,0.072,1
412.508,87.182,4.418,0.5,3,1.0,1
107.093,88.751,4.207,0.783,3,0.717,0
208.473,47.252,6.513,0.99,5,0.558,1
207.703,78.865,2.384,0.746,4,0.278,1
187.212,98.976,5.022,0.467,3,0.372,1
399.537,97.614,3.344,0.577,3,0.049,1
276.741,102.65,5.09,0.656,4,0.541,1
268.258,95.184,4.37,0.58,2,0.501,0
59.537,67.255,4.686,0.831,5,0.338,1
376.25,67.013,3.4,0.693,5,0.409,1
151.289,43.037,3.48,0.832,5,0.31,1
307.192,147.467,5.075,0.587,3,0.252,0
333.285,85.471,6.387,0.915,2,0.167,1
463.279,77.13,3.303,0.617,5,0.094,1
142.942,52.492,2.762,0.456,4,0.189,1
10.0,187.748,5.727,0.99,5,0.212,1
322.062,47.434,4.435,0.285,1,0.727,1
516.061,69.99,6.161,0.502,2,0.214,1
448.674,99.554,2.688,0.525,1,-0.21,1
325.159,106.007,0.941,0.99,2,0.488,0
241.004,118.528,3.434,0.99,4,0.587,0
396.855,148.266,2.967,0.949,3,0.691,0
183.174,102.716,4.342,0.584,3,0.45,0
357.163,48.039,3.226,0.99,2,0.058,0
360.656,76.007,5.982,0.724,5,0.16,1
427.225,95.774,3.924,0.845,1,0.58,0
631.159,157.388,4.801,0.686,4,0.838,0
347.09,36.077,4.815,0.64,5,0.057,1
238.924,127.09,4.89,0.6,3,0.464,0
296.931,91.297,4.452,0.608,5,0.234,1
87.711,114.324,5.521,0.772,1,0.153,0
216.634,81.43,2.909,0.723,3,0.41,0
250.886,55.515,7.299,0.644,2,0.36,1
237.109,111.281,4.027,0.952,4,-0.207,1
318.283,107.905,1.877,0.057,4,0.46,1
201.31,119.022,4.876,0.752,3,0.498,0
434.524,84.534,2.798,0.794,2,0.624,0
300.025,64.006,5.831,0.879,1,0.228,1
298.884,30.442,8.919,0.637,4,-0.076,1
260.653,113.678,2.927,0.692,3,0.274,1
318.623,99.836,5.165,0.847,4,0.612,0
399.012,51.198,0.989,0.948,2,0.377,0
195.944,66.15,5.408,0.59,1,0.655,0
221.026,68.663,2.729,0.703,2,0.01,1
263.553,33.096,3.25,0.986,5,0.644,1
138.495,56.381,2.297,0.225,2,0.475,0
201.689,45.316,5.964,0.512,2,0.294,1
242.853,70.563,6.515,0.943,4,0.721,0
404.927,59.146,4.547,0.869,2,0.472,0
331.507,28.055,2.771,0.754,3,0.105,1
323.231,155.791,7.679,0.56,4,0.695,1
402.108,128.839,2.999,0.474,4,0.327,1
283.515,57.734,0.5,0.532,5,0.411,1
346.856,94.535,5.417,0.96,3,0.141,0
287.613,99.611,2.29,0.524,2,0.384,0
331.843,126.688,6.477,0.67,5,0.116,1
230.069,56.349,3.738,0.499,3,0.348,1
10.0,123.224,5.707,0.819,5,0.409,1
283.887,65.823,7.303,0.542,1,0.582,1
470.73,38.245,2.082,0.63,2,-0.022,1
411.146,110.345,3.368,0.313,5,0.701,1
415.848,130.177,4.349,0.327,1,0.71,0
448.336,175.577,7.575,0.652,2,0.343,1
310.639,43.01,3.183,0.385,5,0.439,1
323.678,109.462,3.311,0.99,5,0.492,0
225.882,70.657,5.456,0.238,5,0.425,1
262.071,112.418,3.346,0.49,5,0.581,1
373.893,33.533,4.805,0.653,4,0.284,1
444.466,40.803,1.397,0.577,5,0.172,1
283.266,57.844,8.929,0.429,4,0.528,1
245.977,87.764,1.805,0.458,4,-0.058,1
300.063,62.562,3.856,0.452,1,0.586,0
372.145,108.067,4.435,0.593,2,0.617,0
126.737,120.941,8.325,0.99,4,0.165,1
24.458,105.985,1.85,0.666,3,0.827,0
233.936,141.658,8.467,0.887,4,0.295,1
153.515,99.554,6.014,0.751,3,0.269,0
239.023,42.409,5.334,0.873,1,0.204,1
282.266,132.718,2.531,0.09,3,0.534,1
245.61,63.82,5.642,0.589,1,0.283,0
474.296,116.865,3.053,0.911,1,-0.031,0
339.209,140.081,7.033,0.536,1,0.502,0
336.057,100.984,2.558,0.99,3,0.313,0
374.665,32.634,4.274,0.947,3,0.726,0
163.34,52.863,3.389,0.556,1,0.493,0
424.693,131.296,2.525,0.549,1,0.48,0
290.908,79.081,5.983,0.447,2,0.704,1
380.458,87.785,5.571,0.524,1,0.448,0
171.377,111.559,6.918,0.403,5,0.635,1
113.549,109.371,0.94,0.736,2,0.205,0
398.147,94.758,6.628,0.359,2,0.894,0
345.169,77.697,9.511,0.771,2,0.483,1
191.754,74.057,3.597,0.776,5,0.039,1
195.64,115.026,8.29,0.318,2,0.441,1
435.052,104.375,3.974,0.96,2,0.456,0
157.271,75.994,1.755,0.753,3,0.437,0
497.121,122.874,3.889,0.8,3,-0.29,1
191.926,80.484,6.596,0.498,1,0.236,1
376.607,55.192,2.824,0.774,1,-0.015,0
260.566,58.436,3.299,0.875,4,-0.011,1
372.382,50.744,5.687,0.63,5,0.45,1
234.706,75.466,4.506,0.99,3,0.232,0
280.465,128.18,5.669,0.659,1,0.291,1
304.91,56.822,4.976,0.878,5,0.132,1
179.738,91.597,5.459,0.709,2,0.814,0
388.899,62.016,3.635,0.767,5,0.412,1
238.414,75.889,4.963,0.316,3,-0.057,1
272.568,32.149,2.645,0.724,4,0.593,1
180.678,77.281,7.077,0.503,3,0.297,1
10.0,78.22,3.231,0.481,1,0.758,0
277.077,103.91,6.758,0.99,1,0.398,0
589.514,92.815,4.033,0.607,5,0.191,1
394.153,43.056,4.904,0.449,3,0.237,1
297.689,122.947,3.51,0.578,1,0.279,0
268.453,92.361,2.468,0.39,2,0.547,0
302.696,91.944,1.01,0.937,2,0.164,0
365.654,84.679,2.389,0.511,4,0.773,0
158.302,66.878,3.852,0.756,5,0.511,1
433.719,92.623,4.924,0.921,1,0.467,0
385.846,101.646,6.521,0.55,4,0.422,1
386.182,23.859,3.608,0.756,2,0.394,1
352.617,66.143,2.736,0.444,4,0.019,1
302.354,76.077,1.615,0.99,4,0.488,0
380.743,93.966,5.46,0.837,1,0.978,0
371.018,126.766,7.266,0.611,1,0.608,0
257.515,57.989,7.033,0.495,1,0.532,0
231.168,67.571,5.92,0.627,5,-0.06,1
312.223,67.061,5.777,0.582,4,0.726,0
485.882,56.947,7.895,0.99,4,0.641,0
151.307,72.848,5.164,0.405,5,0.75,1
123.897,111.978,5.792,0.677,2,0.129,1
319.771,48.116,3.858,0.646,3,0.28,1
306.107,99.974,1.776,0.627,2,-0.046,0
320.801,25.433,3.132,0.628,5,-0.071,1
329.274,65.353,4.482,0.627,4,0.227,1
273.216,73.468,4.622,0.825,4,0.54,0
478.784,143.62,8.353,0.772,1,0.275,0
107.892,75.382,4.663,0.734,1,0.199,0
200.58,15.0,6.858,0.05,4,0.502,1
287.609,15.039,3.63,0.71,4,-0.573,1
102.817,86.191,3.877,0.319,1,0.237,0
278.897,106.482,1.842,0.779,1,0.501,0
499.376,98.141,3.015,0.945,2,0.279,0
302.506,90.865,5.554,0.465,4,0.79,1
327.684,125.679,4.515,0.598,4,0.202,1
148.78,66.114,6.386,0.53,5,0.222,1
226.037,116.322,4.863,0.897,2,0.104,0
254.976,27.879,3.795,0.669,3,0.173,1
261.874,53.327,8.797,0.99,3,0.483,0
453.797,21.754,4.312,0.733,3,0.642,0
366.923,75.38,6.826,0.698,1,1.0,0
166.625,83.381,3.698,0.664,3,0.573,0
329.581,88.994,5.919,0.814,5,0.047,1
359.787,87.166,6.356,0.302,1,0.772,1
436.818,52.536,4.917,0.667,1,0.546,0
489.665,78.342,0.5,0.636,3,0.409,0
178.189,32.589,4.537,0.795,1,0.72,0
202.697,132.713,6.961,0.612,2,1.0,0
149.091,74.373,5.555,0.442,2,0.343,1
271.918,67.889,5.392,0.651,3,0.15,1
355.963,140.613,1.055,0.433,5,0.798,0
418.48,41.521,3.059,0.265,1,1.0,0
290.886,45.604,5.323,0.795,4,0.443,1
261.618,46.632,5.321,0.766,3,0.409,1
318.211,82.625,6.929,0.743,1,0.452,0
199.783,100.107,4.21,0.911,3,0.535,0
550.745,110.889,5.312,0.517,3,-0.023,1
107.081,175.02,4.533,0.364,5,0.492,1
322.169,15.0,2.526,0.636,4,0.482,1
542.833,106.306,0.5,0.58,1,0.465,0
300.816,65.5,5.362,0.482,3,0.45,1
277.195,64.475,4.848,0.634,3,0.429,1
257.107,63.308,3.264,0.528,1,-0.23,1
278.353,53.193,1.262,0.283,3,0.184,1
464.742,143.958,5.759,0.562,3,0.657,1
34.577,114.48,3.968,0.423,3,0.727,0
484.012,85.812,5.614,0.696,2,0.273,1
129.125,132.286,8.228,0.519,2,0.113,1
268.002,32.061,0.5,0.872,4,0.615,0
248.491,38.425,3.101,0.971,5,0.482,0
370.626,15.0,4.081,0.786,1,0.363,0
108.225,60.52,7.41,0.34,5,0.659,1
355.461,90.659,1.227,0.951,5,0.046,1
542.917,88.6,8.372,0.965,2,0.748,0
136.419,90.227,4.772,0.654,4,-0.051,1
322.765,35.613,4.308,0.915,5,0.152,1
220.562,113.11,4.104,0.54,5,0.088,1
351.106,93.387,3.627,0.277,3,0.225,1
302.298,110.657,6.596,0.498,1,0.492,0
223.022,18.753,2.363,0.99,4,0.604,0
358.545,95.902,5.191,0.352,1,0.376,0
516.522,43.428,3.732,0.65,2,0.017,1
277.092,71.094,2.976,0.657,5,-0.2,1
386.371,103.703,9.672,0.547,5,0.654,1
144.807,88.188,5.338,0.561,1,0.617,0
185.228,55.196,5.727,0.664,2,0.721,0
356.689,85.22,6.776,0.538,3,0.36,1
478.094,31.396,1.657,0.366,3,0.6,0
342.674,125.259,8.005,0.693,5,0.208,1
262.433,77.815,0.5,0.865,5,0.544,0
299.915,124.149,2.962,0.824,4,0.256,0
149.951,66.571,3.582,0.488,1,0.156,0
372.542,66.675,5.663,0.4,5,0.47,1
405.88,58.253,4.937,0.593,2,0.454,1
245.749,115.666,4.166,0.964,1,0.673,0
243.595,60.17,4.476,0.779,4,0.015,1
331.905,107.561,2.544,0.791,3,0.678,0
247.594,71.614,1.506,0.828,4,0.439,0
292.064,15.841,5.953,0.734,1,0.72,0
551.967,65.039,5.887,0.674,3,0.717,1
270.357,43.731,7.669,0.782,2,-0.33,1
256.999,86.187,2.92,0.541,3,0.715,0
222.295,43.336,5.886,0.367,3,0.728,1
389.303,117.409,3.933,0.795,2,0.023,1
278.253,81.812,6.881,0.898,5,-0.069,1
222.075,78.784,6.544,0.426,5,0.632,1
458.556,107.956,4.922,0.814,3,0.434,0
470.352,118.737,3.821,0.986,3,0.207,0
227.949,84.297,6.422,0.65,4,0.832,0
76.015,58.008,5.794,0.486,5,0.491,1
420.902,22.911,3.131,0.675,2,-0.226,1
217.844,60.988,1.844,0.54,3,0.095,1
394.875,63.398,3.923,0.527,3,0.713,1
63.588,88.747,7.531,0.737,4,0.411,1
407.112,72.92,6.793,0.329,4,0.184,1
154.659,109.078,2.275,0.361,4,0.536,0
387.692,63.546,2.164,0.654,1,0.218,1
301.713,83.004,7.049,0.646,2,0.026,1
185.527,126.44,2.229,0.719,1,0.705,0
251.156,96.964,5.519,0.99,3,0.75,0
382.358,82.899,3.268,0.671,4,0.544,1
312.707,63.932,7.734,0.77,4,-0.06,1
370.13,62.837,2.959,0.455,4,0.955,1
537.173,55.229,6.787,0.804,5,0.945,0
112.291,66.065,4.87,0.545,2,0.782,0
494.066,111.448,5.004,0.664,1,0.491,0
312.523,77.234,0.559,0.628,2,0.427,0
192.146,37.758,0.5,0.857,4,0.531,0
140.362,146.886,4.059,0.388,3,0.058,1
277.306,96.199,4.994,0.193,5,0.237,1
410.598,35.757,2.25,0.607,2,0.224,1
284.694,69.535,2.323,0.744,3,0.582,0
481.339,88.881,5.623,0.68,4,0.474,1
125.859,144.661,5.626,0.896,4,0.113,1
298.549,46.216,4.225,0.737,4,-0.078,1
149.713,119.161,6.06,0.537,4,0.507,1
343.636,133.982,2.152,0.185,5,0.081,1
406.426,62.997,3.788,0.603,5,0.023,1
249.509,75.287,7.796,0.856,2,1.0,0
10.0,48.729,4.637,0.572,4,1.0,0
323.874,77.879,4.753,0.656,5,0.265,1
352.409,83.719,9.112,0.734,3,-0.147,1
348.515,108.088,1.701,0.447,5,0.763,1
448.294,123.156,6.093,0.775,5,0.501,1
171.474,58.817,7.828,0.977,2,0.631,1
381.626,16.144,3.85,0.615,5,0.21,1
443.101,84.256,6.219,0.424,3,0.089,1
86.569,95.274,2.536,0.637,4,0.328,1
338.358,93.73,3.127,0.205,1,0.452,0
239.498,73.566,5.27,0.717,2,0.181,1
290.217,89.366,6.097,0.74,3,0.789,0
341.721,138.041,6.742,0.985,2,-0.121,1
241.533,98.361,7.639,0.611,4,0.523,1
218.915,71.932,4.365,0.732,5,0.438,1
304.098,67.493,6.887,0.478,5,0.766,1
169.53,79.055,3.815,0.579,3,0.112,1
169.701,142.286,6.304,0.345,4,0.612,1
381.525,78.584,4.915,0.611,1,0.543,0
162.145,84.307,5.391,0.589,1,0.473,0
379.958,68.119,5.347,0.71,5,0.134,1
355.511,123.464,1.291,0.525,4,0.168,0
92.903,153.594,2.252,0.667,4,0.311,0
218.692,100.771,4.705,0.583,3,0.249,1
443.293,87.897,1.125,0.584,1,0.778,0
182.26,86.287,6.162,0.666,3,0.441,1
244.271,15.0,6.243,0.658,2,0.638,0
355.447,111.08,5.154,0.802,4,-0.035,1
394.007,89.696,2.258,0.626,1,-0.153,0
269.815,99.992,7.26,0.58,3,0.347,1
228.299,60.099,8.574,0.614,5,0.017,1
470.684,71.544,4.794,0.507,2,0.412,0
508.668,70.614,5.521,0.578,3,0.147,1
417.463,120.757,4.903,0.99,5,0.492,0
310.238,71.743,5.561,0.467,1,0.165,0
203.008,157.893,4.261,0.594,1,0.568,0
200.347,100.08,4.431,0.573,2,0.136,1
362.702,40.351,6.311,0.601,5,-0.159,1
350.208,80.501,9.191,0.584,4,0.656,1
468.192,62.191,1.7,0.706,1,0.169,0
378.054,15.0,4.292,0.308,4,0.812,0
119.63,140.981,2.139,0.857,4,0.208,0
426.234,109.61,7.684,0.777,3,0.153,1
180.233,103.662,3.325,0.401,3,0.315,1
253.923,90.789,1.614,0.196,1,0.232,1
330.024,36.629,5.776,0.455,4,0.438,1
539.48,68.073,7.989,0.601,3,0.521,1
673.19,114.462,5.827,0.99,5,0.566,0
372.807,48.207,4.91,0.759,5,0.374,1
278.016,15.0,5.318,0.288,5,-0.05,1
364.141,77.051,7.33,0.512,5,0.917,1
406.519,80.038,2.752,0.639,4,0.289,1
